time,method,url,status,mimeType,wait_ms
2025-11-25T14:43:52.798Z,GET,https://deo.shopeemobile.com/shopee/shopee-seller-live-vn/chateasy/2696.cd03f80a8a3cda643f65.js,200,text/javascript,0.44099997190386053
2025-11-25T14:43:52.799Z,GET,https://deo.shopeemobile.com/shopee/shopee-seller-live-vn/chateasy/6903.8644ff2cc9d15031ef71.js,200,text/javascript,0.558000039100647
2025-11-25T14:43:52.799Z,GET,https://deo.shopeemobile.com/shopee/shopee-seller-live-vn/chateasy/chat-conversations.ade1563f29a38e8114d8.css,200,text/css,12.726000002138314
2025-11-25T14:43:55.929Z,GET,https://shopee.vn/api/v4/notification/get_activities?limit=5,200,application/json,53.344000010639434
2025-11-25T14:43:55.929Z,GET,https://shopee.vn/api/v4/notification/get_notifications?limit=5,200,application/json,90.68299999206513
2025-11-25T14:44:53.796Z,POST,https://banhang.shopee.vn/webchat/api/v1.2/mini/user/sync?last_timestamp_nano=9223372036854775807&biz_id=0&_uid=0-890410291&_v=8.8.9&SPC_CDS_CHAT=72b9fba4-07c6-4ac4-ad11-984cc667ba20&x-shop-region=VN&_api_source=pcmall,200,application/json,47.11499998027831
2025-11-25T14:44:53.799Z,OPTIONS,https://banhang.shopee.vn/webchat/api/v1.2/mini/user/sync?last_timestamp_nano=9223372036854775807&biz_id=0&_uid=0-890410291&_v=8.8.9&SPC_CDS_CHAT=72b9fba4-07c6-4ac4-ad11-984cc667ba20&x-shop-region=VN&_api_source=pcmall,200,text/plain,47.14399999681115
2025-11-25T14:44:56.908Z,GET,https://shopee.vn/api/v4/notification/get_activities?limit=5,200,application/json,57.25799998685717
2025-11-25T14:44:56.909Z,GET,https://shopee.vn/api/v4/notification/get_notifications?limit=5,200,application/json,98.51500001697242
2025-11-25T14:45:56.916Z,GET,https://shopee.vn/api/v4/notification/get_activities?limit=5,200,application/json,74.84700001651049
2025-11-25T14:45:56.916Z,GET,https://shopee.vn/api/v4/notification/get_notifications?limit=5,200,application/json,91.32100000065566
2025-11-25T14:46:54.790Z,POST,https://banhang.shopee.vn/webchat/api/v1.2/mini/user/sync?last_timestamp_nano=9223372036854775807&biz_id=0&_uid=0-890410291&_v=8.8.9&SPC_CDS_CHAT=72b9fba4-07c6-4ac4-ad11-984cc667ba20&x-shop-region=VN&_api_source=pcmall,200,application/json,50.548000014737255
2025-11-25T14:46:54.791Z,OPTIONS,https://banhang.shopee.vn/webchat/api/v1.2/mini/user/sync?last_timestamp_nano=9223372036854775807&biz_id=0&_uid=0-890410291&_v=8.8.9&SPC_CDS_CHAT=72b9fba4-07c6-4ac4-ad11-984cc667ba20&x-shop-region=VN&_api_source=pcmall,200,text/plain,36.81699994311482
2025-11-25T14:46:56.920Z,GET,https://shopee.vn/api/v4/notification/get_activities?limit=5,200,application/json,52.56499994578958
2025-11-25T14:46:56.921Z,GET,https://shopee.vn/api/v4/notification/get_notifications?limit=5,200,application/json,81.43500000590831
2025-11-25T14:46:59.253Z,GET,https://down-vn.img.susercontent.com/file/sg-11134258-821fd-mhbld1ce5xqj31@resize_w1594_nl.webp,200,image/webp,19.808000053331256
2025-11-25T14:46:59.253Z,GET,https://down-vn.img.susercontent.com/file/sg-11134258-821f9-mhblizq5zvnte0@resize_w1594_nl.webp,200,image/webp,8.473000048242511
2025-11-25T14:47:00.271Z,POST,https://shopee.vn/__t__,200,image/gif,44.99899995014817
2025-11-25T14:47:02.013Z,POST,https://shopee.vn/__t__,200,image/gif,46.28200001978129
2025-11-25T14:47:07.784Z,POST,https://ubt.tracking.shopee.vn/v4/event_batch,200,image/gif,51.156000022239986
2025-11-25T14:47:07.785Z,OPTIONS,https://ubt.tracking.shopee.vn/v4/event_batch,204,x-unknown,51.30099995902927
2025-11-25T14:47:21.947Z,GET,https://down-vn.img.susercontent.com/file/70c0e8b31dccb810d4caa1e188d4cd8f,200,image/jpeg,16.773999976910652
2025-11-25T14:47:21.947Z,GET,https://down-vn.img.susercontent.com/file/2c9dab61383d096c78823f9f8b5c3f82,200,image/jpeg,16.847000007525086
2025-11-25T14:47:21.947Z,GET,https://down-vn.img.susercontent.com/file/06d6ca9764fb9b3d036311f66471cc35,200,image/jpeg,12.101999950431287
2025-11-25T14:47:21.947Z,GET,https://down-vn.img.susercontent.com/file/d4e14f20fbcb6e42c2adc631536ca1c9,200,image/jpeg,35.974999970175325
2025-11-25T14:47:22.583Z,GET,https://deo.shopeemobile.com/shopee/shopee-pcmall-live-sg/homepagefe/HomeDailyDiscover.41855c2aaedba15a77fe.js,200,text/javascript,45.21500001800061
2025-11-25T14:47:22.734Z,GET,https://deo.shopeemobile.com/shopee/stm-sg-live/52895/asset-VN-live.94d1b605d1c5e189d3de439bbdb99105.json,200,application/json,32.63400002245605
2025-11-25T14:47:22.833Z,GET,https://deo.shopeemobile.com/shopee/shopee-pcmall-live-sg/dd/runtime.6d8b2a063a94e72900f4.js,200,text/javascript,30.6699999563545
2025-11-25T14:47:22.833Z,GET,https://deo.shopeemobile.com/shopee/shopee-pcmall-live-sg/dd/755.dabe3f1998d3abaadcbe.js,200,text/javascript,34.40700004311651
2025-11-25T14:47:22.834Z,GET,https://deo.shopeemobile.com/shopee/shopee-pcmall-live-sg/dd/990.01a80fec93c67802bb29.js,200,text/javascript,37.56999998190254
2025-11-25T14:47:22.834Z,GET,https://deo.shopeemobile.com/shopee/shopee-pcmall-live-sg/dd/pcmall-dd-home-module.716c98a6bb49b210b368.js,200,text/javascript,50.35399997191876
2025-11-25T14:47:22.834Z,GET,https://deo.shopeemobile.com/shopee/shopee-pcmall-live-sg/dd/990.f39bc76f48c3b98241c4.css,200,text/css,30.596000025905667
2025-11-25T14:47:22.834Z,GET,https://deo.shopeemobile.com/shopee/shopee-pcmall-live-sg/dd/pcmall-dd-home-module.d0280a1c4928a444a1c2.css,200,text/css,33.72299996767193
2025-11-25T14:47:22.903Z,GET,https://deo.shopeemobile.com/shopee/stm-sg-live/shopee-pcmall-live-sg/vi.col46.1755192888.json,200,application/json,89.33099997446686
2025-11-25T14:47:22.904Z,GET,https://deo.shopeemobile.com/shopee/shopee-pcmall-live-sg/dd/8eeacf6b72d15d6239cd.tr.js,200,text/javascript,137.94699999260902
2025-11-25T14:47:22.904Z,GET,https://deo.shopeemobile.com/shopee/stm-sg-live/shopee-pcmall-live-sg/vi.col35.1764065186.json,200,application/json,77.46999997158349
2025-11-25T14:47:22.909Z,GET,https://deo.shopeemobile.com/shopee/stm-sg-live/shopee-pcmall-live-sg/vi.col35.1764065186.json,200,application/json,72.80400005099922
2025-11-25T14:47:23.064Z,GET,https://shopee.vn/api/v4/homepage/get_daily_discover?bundle=daily_discover_main&item_card=3&limit=60&need_tab=true&offset=0&view_session_id=69d25c14-69b2-4697-b15a-a656ff71da6a,200,application/json,1177.6609999451637
2025-11-25T14:47:24.231Z,POST,https://secreporter.susercontent.com/csp,200,text/plain,47.418000042155384
2025-11-25T14:47:24.231Z,GET,https://deo.shopeemobile.com/shopee/shopee-pcmall-live-sg/dd/8eeacf6b72d15d6239cd.tr.js,200,text/javascript,1.0019999597370624
2025-11-25T14:47:24.337Z,POST,https://shopee.vn/__t__,200,image/gif,43.79399997416139
2025-11-25T14:47:28.790Z,POST,https://ubt.tracking.shopee.vn/v4/event_batch,200,image/gif,98.50599995025992
2025-11-25T14:47:28.791Z,OPTIONS,https://ubt.tracking.shopee.vn/v4/event_batch,204,x-unknown,48.51499997929484
2025-11-25T14:47:31.817Z,GET,https://deo.shopeemobile.com/shopee/shopee-pcmall-live-sg/assets/PageFlashSale.33f70623821cd83e.2023.js,200,text/javascript,32.31599999302626
2025-11-25T14:47:31.927Z,GET,https://shopee.vn/backend/CMS/footer/9/,200,application/json,41.707000055633486
2025-11-25T14:47:31.927Z,GET,https://shopee.vn/api/v4/pages/is_short_url/?path=flash_sale,200,application/json,50.587999975137414
2025-11-25T14:47:31.928Z,POST,https://shopee.vn/api/v4/cart/mini,200,application/json,114.77900001117587
2025-11-25T14:47:31.967Z,POST,https://analytics.google.com/g/collect?v=2&tid=G-4GPP1ZXG63&gtm=45je5bi1v9116291019za200zb77691473zd77691473&_p=1764081769564&_gaz=1&gcs=G1--&gcd=13l3l3l3l5l1&npa=0&dma=0&cid=1202946358.1764081758&ecid=1023647455&ul=vi-vn&sr=1512x982&uaa=arm&uab=64&uafvl=Chromium%3B142.0.7444.135%7CGoogle%2520Chrome%3B142.0.7444.135%7CNot_A%2520Brand%3B99.0.0.0&uamb=0&uam=&uap=macOS&uapv=15.6.1&uaw=0&are=1&frm=0&pscdl=noapi&_eu=AEAAAAQ&_s=2&tag_exp=103116026~103200004~104527906~104528500~104684208~104684211~115583767~115938466~115938468~116184927~116184929~116217636~116217638~116474638&uid=bc8c08d770715bc699d71e5bdd475ca0a179d8e693d2ce70803ddd98407397c6&dl=https%3A%2F%2Fshopee.vn%2F%3Fis_from_login%3Dtrue&sid=1764081758&sct=1&seg=1&dr=https%3A%2F%2Fshopee.vn%2Fbuyer%2Flogin%3Ffu_tracking_id%3D96726ce3960-8586-4bc5-87bd-475b95c6b09f%26next%3Dhttps%253A%252F%252Fshopee.vn%252F&dt=Shopee%20Vi%E1%BB%87t%20Nam%20%7C%20Mua%20v%C3%A0%20B%C3%A1n%20Tr%C3%AAn%20%E1%BB%A8ng%20D%E1%BB%A5ng%20Di%20%C4%90%E1%BB%99ng%20Ho%E1%BA%B7c%20Website&_tu=KA&en=scroll&ep.useAmpClientId=true&ep.location=https%3A%2F%2Fshopee.vn%2F%3Fis_from_login%3Dtrue&ep.page=%2F%3Fis_from_login%3Dtrue&ep.content_group=Homepage&ep.ai_overview_text=undefined&epn.percent_scrolled=90&_et=7457&tfd=282634,204,text/plain,70.10000000956654
2025-11-25T14:47:31.969Z,GET,https://www.google.com.vn/ads/ga-audiences?v=1&t=sr&slf_rd=1&_r=4&tid=G-4GPP1ZXG63&cid=1202946358.1764081758&gtm=45je5bi1v9116291019za200zb77691473zd77691473&aip=1&uid=bc8c08d770715bc699d71e5bdd475ca0a179d8e693d2ce70803ddd98407397c6&dma=0&gcs=G1--&gcd=13l3l3l3l5l1&npa=0&frm=0&tag_exp=103116026~103200004~104527906~104528500~104684208~104684211~115583767~115938466~115938468~116184927~116184929~116217636~116217638~116474638&z=874557485,200,image/gif,60.775000019140535
2025-11-25T14:47:31.986Z,GET,https://down-vn.img.susercontent.com/file/d4bbea4570b93bfd5fc652ca82a262a8,200,image/png,0.8660000190809369
2025-11-25T14:47:31.986Z,GET,https://down-vn.img.susercontent.com/file/a0a9062ebe19b45c1ae0506f16af5c16,200,image/png,0.944999984934926
2025-11-25T14:47:31.986Z,GET,https://down-vn.img.susercontent.com/file/38fd98e55806c3b2e4535c4e4a6c4c08,200,image/png,0.8910000121742487
2025-11-25T14:47:31.986Z,GET,https://down-vn.img.susercontent.com/file/bc2a874caeee705449c164be385b796c,200,image/png,0.9909999561309815
2025-11-25T14:47:31.986Z,GET,https://down-vn.img.susercontent.com/file/2c46b83d84111ddc32cfd3b5995d9281,200,image/png,0.5919999808594585
2025-11-25T14:47:31.986Z,GET,https://down-vn.img.susercontent.com/file/5e3f0bee86058637ff23cfdf2e14ca09,200,image/png,0.5910000299215317
2025-11-25T14:47:31.987Z,GET,https://down-vn.img.susercontent.com/file/9263fa8c83628f5deff55e2a90758b06,200,image/png,0.34500001312792294
2025-11-25T14:47:31.987Z,GET,https://down-vn.img.susercontent.com/file/0217f1d345587aa0a300e69e2195c492,200,image/png,0.5159999600648879
2025-11-25T14:47:31.987Z,GET,https://down-vn.img.susercontent.com/file/vn-11134258-7ras8-m20rc1wk8926cf,200,image/png,0.30000002647191293
2025-11-25T14:47:31.987Z,GET,https://down-vn.img.susercontent.com/file/vn-50009109-64f0b242486a67a3d29fd4bcf024a8c6,200,image/png,0.36999999695271235
2025-11-25T14:47:31.987Z,GET,https://down-vn.img.susercontent.com/file/59270fb2f3fbb7cbc92fca3877edde3f,200,image/png,0.6460000238791106
2025-11-25T14:47:31.987Z,GET,https://down-vn.img.susercontent.com/file/957f4eec32b963115f952835c779cd2c,200,image/png,0.6300000338479879
2025-11-25T14:47:31.987Z,GET,https://down-vn.img.susercontent.com/file/0d349e22ca8d4337d11c9b134cf9fe63,200,image/png,0.193000013202429
2025-11-25T14:47:31.987Z,GET,https://down-vn.img.susercontent.com/file/3900aefbf52b1c180ba66e5ec91190e5,200,image/png,0.25200002945214495
2025-11-25T14:47:31.987Z,GET,https://down-vn.img.susercontent.com/file/6e3be504f08f88a15a28a9a447d94d3d,200,image/png,0.3200000140666961
2025-11-25T14:47:31.987Z,GET,https://down-vn.img.susercontent.com/file/0b3014da32de48c03340a4e4154328f6,200,image/png,0.35100001288950455
2025-11-25T14:47:31.987Z,GET,https://down-vn.img.susercontent.com/file/vn-50009109-ec3ae587db6309b791b78eb8af6793fd,200,image/png,0.28000003282725805
2025-11-25T14:47:31.987Z,GET,https://down-vn.img.susercontent.com/file/2277b37437aa470fd1c71127c6ff8eb5,200,image/png,0.22800000323355185
2025-11-25T14:47:31.987Z,GET,https://down-vn.img.susercontent.com/file/5973ebbc642ceee80a504a81203bfb91,200,image/png,0.5979999516606331
2025-11-25T14:47:31.987Z,GET,https://down-vn.img.susercontent.com/file/f4f86f1119712b553992a75493065d9a,200,image/png,0.2230000362023712
2025-11-25T14:47:31.987Z,GET,https://down-vn.img.susercontent.com/file/a5e589e8e118e937dc660f224b9a1472,200,image/png,0.30900004483759425
2025-11-25T14:47:31.988Z,GET,https://down-vn.img.susercontent.com/file/ad01628e90ddf248076685f73497c163,200,image/png,0.3000000460147856
2025-11-25T14:47:31.988Z,GET,https://down-vn.img.susercontent.com/file/ae7dced05f7243d0f3171f786e123def,200,image/png,0.674999942161143
2025-11-25T14:47:31.988Z,GET,https://down-vn.img.susercontent.com/file/35352374f39bdd03b25e7b83542b2cb0,200,image/png,0.5140000077858566
2025-11-25T14:47:32.069Z,GET,https://shopee.vn/api/v4/pages/get_footer_layout,200,application/json,53.351999962747094
2025-11-25T14:47:32.113Z,GET,https://shopee.vn/api/v4/search/search_suggestion?bundle=popsearch&limit=8&offset=0,200,application/json,319.9530000042841
2025-11-25T14:47:32.137Z,GET,https://deo.shopeemobile.com/shopee/stm-sg-live/7299/asset-VN-live.2b94f5da4ff0b4ab18abca99f7e4696a.json,200,application/json,32.84399997659773
2025-11-25T14:47:32.151Z,GET,https://deo.shopeemobile.com/shopee/stm-sg-live/7299/asset-VN-live.2b94f5da4ff0b4ab18abca99f7e4696a.json,200,application/json,92.77599998704343
2025-11-25T14:47:32.164Z,GET,https://deo.shopeemobile.com/shopee/stm-sg-live/7299/asset-VN-live.2b94f5da4ff0b4ab18abca99f7e4696a.json,200,application/json,79.96400002528728
2025-11-25T14:47:32.248Z,GET,https://deo.shopeemobile.com/shopee/shopee-pcmall-live-sg/flashsale/725.2de5cd93635b420e8817.2023.js,200,text/javascript,37.272999962352216
2025-11-25T14:47:32.248Z,GET,https://deo.shopeemobile.com/shopee/shopee-pcmall-live-sg/flashsale/159.544a790b9809047d2bc9.2023.js,200,text/javascript,34.34100000347197
2025-11-25T14:47:32.248Z,GET,https://deo.shopeemobile.com/shopee/shopee-pcmall-live-sg/flashsale/pcmall-flashsale.a7c60d00e07421999edf.2023.js,200,text/javascript,38.08200004399568
2025-11-25T14:47:32.249Z,GET,https://deo.shopeemobile.com/shopee/shopee-pcmall-live-sg/flashsale/159.80ed3170b4c4b9814c11.2023.css,200,text/css,31.442999948978425
2025-11-25T14:47:32.249Z,GET,https://deo.shopeemobile.com/shopee/shopee-pcmall-live-sg/flashsale/pcmall-flashsale.31b585908ae2195a51df.2023.css,200,text/css,32.47099994215369
2025-11-25T14:47:32.295Z,GET,https://deo.shopeemobile.com/shopee/shopee-pcmall-live-sg/flashsale/4946484c6e6d55a500a1.2023.tr.js,200,text/javascript,31.952000051893293
2025-11-25T14:47:32.343Z,POST,https://secreporter.susercontent.com/csp,200,text/plain,35.42500004354865
2025-11-25T14:47:32.343Z,GET,https://shopee.vn/api/v4/flash_sale/get_all_sessions?tracker_info_version=1,200,application/json,155.72899996931105
2025-11-25T14:47:32.343Z,GET,https://deo.shopeemobile.com/shopee/shopee-pcmall-live-sg/flashsale/4946484c6e6d55a500a1.2023.tr.js,200,text/javascript,0.3929999957680703
2025-11-25T14:47:32.355Z,GET,https://static.hotjar.com/c/hotjar-868286.js?sv=7,304,application/javascript,5.446000026479361
2025-11-25T14:47:32.362Z,POST,https://stats.g.doubleclick.net/j/collect?t=dc&aip=1&_r=3&v=1&_v=j102&tid=UA-61914164-6&cid=1202946358.1764081758&jid=1228393094&uid=bc8c08d770715bc699d71e5bdd475ca0a179d8e693d2ce70803ddd98407397c6&gjid=1902848528&_gid=955194296.1764081759&_u=SCCAgEAjAAAGAGgCIAC~&z=529009743,0,x-unknown,0
2025-11-25T14:47:32.368Z,POST,https://ad.doubleclick.net/activity;src=9526557;type=eng;cat=vn-w-pg;ord=8169875909455;npa=0;auiddc=1220444240.1764081756;u28=%2Fflash_sale%3FpromotionId%3D207287046713347;u29=Shopee%20Vi%E1%BB%87t%20Nam%20%7C%20Mua%20v%C3%A0%20B%C3%A1n%20Tr%C3%AAn%20%E1%BB%A8ng%20D%E1%BB%A5ng%20Di%20%C4%90%E1%BB%99ng%20Ho%E1%BA%B7c%20Website;uaa=arm;uab=64;uafvl=Chromium%3B142.0.7444.135%7CGoogle%2520Chrome%3B142.0.7444.135%7CNot_A%2520Brand%3B99.0.0.0;uamb=0;uam=;uap=macOS;uapv=15.6.1;uaw=0;pscdl=noapi;frm=0;_tu=KFA;gtm=45fe5bi1v9190637462z877691473za200zb77691473zd77691473xea;gcs=G1--;gcd=13l3l3l3l5l1;dma=0;dc_fmt=3;tag_exp=103116026~103200004~104527906~104528500~104684208~104684211~105322302~115583767~115616986~115938466~115938469~116184927~116184929~116217636~116217638~116251935~116251937~116474638;epver=2;dc_random=1764082052_91v-WFHePuruXh12cbVfwpiGv2uvtBnwCw;~oref=https%3A%2F%2Fshopee.vn%2Fflash_sale%3FpromotionId%3D207287046713347?,0,x-unknown,0
2025-11-25T14:47:32.371Z,GET,https://9526557.fls.doubleclick.net/activityi;src=9526557;type=eng;cat=vn-w-pg;ord=8169875909455;npa=0;auiddc=1220444240.1764081756;u28=%2Fflash_sale%3FpromotionId%3D207287046713347;u29=Shopee%20Vi%E1%BB%87t%20Nam%20%7C%20Mua%20v%C3%A0%20B%C3%A1n%20Tr%C3%AAn%20%E1%BB%A8ng%20D%E1%BB%A5ng%20Di%20%C4%90%E1%BB%99ng%20Ho%E1%BA%B7c%20Website;uaa=arm;uab=64;uafvl=Chromium%3B142.0.7444.135%7CGoogle%2520Chrome%3B142.0.7444.135%7CNot_A%2520Brand%3B99.0.0.0;uamb=0;uam=;uap=macOS;uapv=15.6.1;uaw=0;pscdl=noapi;frm=0;_tu=KFA;gtm=45fe5bi1v9190637462z877691473za200zb77691473zd77691473xea;gcs=G1--;gcd=13l3l3l3l5l1;dma=0;dc_fmt=2;tag_exp=103116026~103200004~104527906~104528500~104684208~104684211~105322302~115583767~115616986~115938466~115938469~116184927~116184929~116217636~116217638~116251935~116251937~116474638;epver=2;dc_random=1764082052_91v-WFHePuruXh12cbVfwpiGv2uvtBnwCw;_dc_test=1;~oref=https%3A%2F%2Fshopee.vn%2Fflash_sale%3FpromotionId%3D207287046713347?,0,x-unknown,0
2025-11-25T14:47:32.376Z,POST,https://ad.doubleclick.net/activity;src=9526557;type=eng;cat=vn-w-pg;ord=8169875909455;npa=0;auiddc=1220444240.1764081756;u28=%2Fflash_sale%3FpromotionId%3D207287046713347;u29=Shopee%20Vi%E1%BB%87t%20Nam%20%7C%20Mua%20v%C3%A0%20B%C3%A1n%20Tr%C3%AAn%20%E1%BB%A8ng%20D%E1%BB%A5ng%20Di%20%C4%90%E1%BB%99ng%20Ho%E1%BA%B7c%20Website;uaa=arm;uab=64;uafvl=Chromium%3B142.0.7444.135%7CGoogle%2520Chrome%3B142.0.7444.135%7CNot_A%2520Brand%3B99.0.0.0;uamb=0;uam=;uap=macOS;uapv=15.6.1;uaw=0;pscdl=noapi;frm=0;_tu=KFA;gtm=45fe5bi1v9190637462z877691473za200zb77691473zd77691473xea;gcs=G1--;gcd=13l3l3l3l5l1;dma=0;dc_fmt=3;tag_exp=103116026~103200004~104527906~104528500~104684208~104684211~105322302~115583767~115616986~115938466~115938469~116184927~116184929~116217636~116217638~116251935~116251937~116474638;epver=2;dc_random=1764082052_91v-WFHePuruXh12cbVfwpiGv2uvtBnwCw;~oref=https%3A%2F%2Fshopee.vn%2Fflash_sale%3FpromotionId%3D207287046713347?,0,x-unknown,0
2025-11-25T14:47:32.384Z,GET,https://ad.doubleclick.net/activity;src=9526557;type=eng;cat=vn-w-pg;ord=8169875909455;npa=0;auiddc=1220444240.1764081756;u28=%2Fflash_sale%3FpromotionId%3D207287046713347;u29=Shopee%20Vi%E1%BB%87t%20Nam%20%7C%20Mua%20v%C3%A0%20B%C3%A1n%20Tr%C3%AAn%20%E1%BB%A8ng%20D%E1%BB%A5ng%20Di%20%C4%90%E1%BB%99ng%20Ho%E1%BA%B7c%20Website;uaa=arm;uab=64;uafvl=Chromium%3B142.0.7444.135%7CGoogle%2520Chrome%3B142.0.7444.135%7CNot_A%2520Brand%3B99.0.0.0;uamb=0;uam=;uap=macOS;uapv=15.6.1;uaw=0;pscdl=noapi;frm=0;_tu=KFA;gtm=45fe5bi1v9190637462z877691473za200zb77691473zd77691473xea;gcs=G1--;gcd=13l3l3l3l5l1;dma=0;dc_fmt=11;tag_exp=103116026~103200004~104527906~104528500~104684208~104684211~105322302~115583767~115616986~115938466~115938469~116184927~116184929~116217636~116217638~116251935~116251937~116474638;epver=2;dc_random=1764082052_91v-WFHePuruXh12cbVfwpiGv2uvtBnwCw;~oref=https%3A%2F%2Fshopee.vn%2Fflash_sale%3FpromotionId%3D207287046713347?,0,x-unknown,0
